 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2002
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2342
"110002 ARIQUEMES";7693
"110003 CABIXI";587
"110004 CACOAL";7248
"110005 CEREJEIRAS";1614
"110006 COLORADO DO OESTE";1929
"110007 CORUMBIARA";858
"110008 COSTA MARQUES";886
"110009 ESPIGAO D'OESTE";2519
"110010 GUAJARA-MIRIM";3675
"110011 JARU";5257
"110012 JI-PARANA";10899
"110013 MACHADINHO D'OESTE";2161
"110014 NOVA BRASILANDIA D'OESTE";1818
"110015 OURO PRETO DO OESTE";3853
"110018 PIMENTA BUENO";3090
"110020 PORTO VELHO";35759
"110025 PRESIDENTE MEDICI";2248
"110026 RIO CRESPO";261
"110028 ROLIM DE MOURA";4720
"110029 SANTA LUZIA D'OESTE";988
"110030 VILHENA";5811
"110032 SAO MIGUEL DO GUAPORE";1896
"110033 NOVA MAMORE";1563
"110034 ALVORADA D'OESTE";1757
"110037 ALTO ALEGRE DOS PARECIS";1151
"110040 ALTO PARAISO";1209
"110045 BURITIS";2557
"110050 NOVO HORIZONTE DO OESTE";1071
"110060 CACAULANDIA";490
"110070 CAMPO NOVO DE RONDONIA";1039
"110080 CANDEIAS DO JAMARI";1277
"110090 CASTANHEIRAS";348
"110092 CHUPINGUAIA";552
"110094 CUJUBIM";818
"110100 GOVERNADOR JORGE TEIXEIRA";1103
"110110 ITAPUA DO OESTE";587
"110120 MINISTRO ANDREAZZA";984
"110130 MIRANTE DA SERRA";1179
"110140 MONTE NEGRO";1187
"110143 NOVA UNIAO";730
"110145 PARECIS";324
"110146 PIMENTEIRAS DO OESTE";230
"110147 PRIMAVERA DE RONDONIA";358
"110148 SAO FELIPE D'OESTE";594
"110149 SAO FRANCISCO DO GUAPORE";1170
"110150 SERINGUEIRAS";1026
"110155 TEIXEIROPOLIS";491
"110160 THEOBROMA";969
"110170 URUPA";1284
"110175 VALE DO ANARI";690
"110180 VALE DO PARAISO";850
"120001 ACRELANDIA";812
"120005 ASSIS BRASIL";415
"120010 BRASILEIA";1472
"120013 BUJARI";543
"120017 CAPIXABA";437
"120020 CRUZEIRO DO SUL";6631
"120025 EPITACIOLANDIA";1095
"120030 FEIJO";2686
"120032 JORDAO";359
"120033 MANCIO LIMA";963
"120034 MANOEL URBANO";539
"120035 MARECHAL THAUMATURGO";755
"120038 PLACIDO DE CASTRO";1258
"120039 PORTO WALTER";479
"120040 RIO BRANCO";28516
"120042 RODRIGUES ALVES";808
"120043 SANTA ROSA DO PURUS";195
"120045 SENADOR GUIOMARD";1580
"120050 SENA MADUREIRA";2686
"120060 TARAUACA";2329
"120070 XAPURI";1065
"120080 PORTO ACRE";928
"130002 ALVARAES";957
"130006 AMATURA";659
"130008 ANAMA";589
"130010 ANORI";1047
"130014 APUI";1236
"130020 ATALAIA DO NORTE";930
"130030 AUTAZES";2032
"130040 BARCELOS";2021
"130050 BARREIRINHA";1651
"130060 BENJAMIN CONSTANT";2046
"130063 BERURI";899
"130068 BOA VISTA DO RAMOS";889
"130070 BOCA DO ACRE";2432
"130080 BORBA";2380
"130083 CAAPIRANGA";768
"130090 CANUTAMA";1031
"130100 CARAUARI";1980
"130110 CAREIRO";2615
"130115 CAREIRO DA VARZEA";1568
"130120 COARI";6313
"130130 CODAJAS";1511
"130140 EIRUNEPE";2205
"130150 ENVIRA";1176
"130160 FONTE BOA";2417
"130165 GUAJARA";920
"130170 HUMAITA";3007
"130180 IPIXUNA";1297
"130185 IRANDUBA";3188
"130190 ITACOATIARA";6635
"130195 ITAMARATI";680
"130200 ITAPIRANGA";611
"130210 JAPURA";1186
"130220 JURUA";650
"130230 JUTAI";1616
"130240 LABREA";2522
"130250 MANACAPURU";6590
"130255 MANAQUIRI";1216
"130260 MANAUS";164349
"130270 MANICORE";3237
"130280 MARAA";1462
"130290 MAUES";3176
"130300 NHAMUNDA";1266
"130310 NOVA OLINDA DO NORTE";2057
