 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2007
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2253
"110002 ARIQUEMES";8471
"110003 CABIXI";561
"110004 CACOAL";7519
"110005 CEREJEIRAS";1586
"110006 COLORADO DO OESTE";1827
"110007 CORUMBIARA";798
"110008 COSTA MARQUES";1095
"110009 ESPIGAO D'OESTE";2714
"110010 GUAJARA-MIRIM";3768
"110011 JARU";5323
"110012 JI-PARANA";11420
"110013 MACHADINHO D'OESTE";2623
"110014 NOVA BRASILANDIA D'OESTE";1780
"110015 OURO PRETO DO OESTE";3790
"110018 PIMENTA BUENO";3205
"110020 PORTO VELHO";41094
"110025 PRESIDENTE MEDICI";2118
"110026 RIO CRESPO";278
"110028 ROLIM DE MOURA";4980
"110029 SANTA LUZIA D'OESTE";848
"110030 VILHENA";7005
"110032 SAO MIGUEL DO GUAPORE";2012
"110033 NOVA MAMORE";1956
"110034 ALVORADA D'OESTE";1620
"110037 ALTO ALEGRE DOS PARECIS";1120
"110040 ALTO PARAISO";1374
"110045 BURITIS";2996
"110050 NOVO HORIZONTE DO OESTE";965
"110060 CACAULANDIA";507
"110070 CAMPO NOVO DE RONDONIA";1077
"110080 CANDEIAS DO JAMARI";1616
"110090 CASTANHEIRAS";301
"110092 CHUPINGUAIA";684
"110094 CUJUBIM";1246
"110100 GOVERNADOR JORGE TEIXEIRA";977
"110110 ITAPUA DO OESTE";669
"110120 MINISTRO ANDREAZZA";964
"110130 MIRANTE DA SERRA";1119
"110140 MONTE NEGRO";1246
"110143 NOVA UNIAO";686
"110145 PARECIS";392
"110146 PIMENTEIRAS DO OESTE";204
"110147 PRIMAVERA DE RONDONIA";309
"110148 SAO FELIPE D'OESTE";582
"110149 SAO FRANCISCO DO GUAPORE";1331
"110150 SERINGUEIRAS";1017
"110155 TEIXEIROPOLIS";426
"110160 THEOBROMA";957
"110170 URUPA";1261
"110175 VALE DO ANARI";773
"110180 VALE DO PARAISO";782
"120001 ACRELANDIA";989
"120005 ASSIS BRASIL";506
"120010 BRASILEIA";1809
"120013 BUJARI";672
"120017 CAPIXABA";578
"120020 CRUZEIRO DO SUL";7547
"120025 EPITACIOLANDIA";1332
"120030 FEIJO";2743
"120032 JORDAO";458
"120033 MANCIO LIMA";1268
"120034 MANOEL URBANO";651
"120035 MARECHAL THAUMATURGO";1006
"120038 PLACIDO DE CASTRO";1376
"120039 PORTO WALTER";637
"120040 RIO BRANCO";33364
"120042 RODRIGUES ALVES";1094
"120043 SANTA ROSA DO PURUS";325
"120045 SENADOR GUIOMARD";1739
"120050 SENA MADUREIRA";3355
"120060 TARAUACA";2763
"120070 XAPURI";1288
"120080 PORTO ACRE";1130
"130002 ALVARAES";1084
"130006 AMATURA";791
"130008 ANAMA";802
"130010 ANORI";1326
"130014 APUI";1610
"130020 ATALAIA DO NORTE";1215
"130030 AUTAZES";2396
"130040 BARCELOS";2264
"130050 BARREIRINHA";1920
"130060 BENJAMIN CONSTANT";2615
"130063 BERURI";1146
"130068 BOA VISTA DO RAMOS";1094
"130070 BOCA DO ACRE";2624
"130080 BORBA";2841
"130083 CAAPIRANGA";899
"130090 CANUTAMA";1170
"130100 CARAUARI";2178
"130110 CAREIRO";2885
"130115 CAREIRO DA VARZEA";1853
"130120 COARI";7074
"130130 CODAJAS";1966
"130140 EIRUNEPE";2551
"130150 ENVIRA";1375
"130160 FONTE BOA";2173
"130165 GUAJARA";1093
"130170 HUMAITA";3774
"130180 IPIXUNA";1743
"130185 IRANDUBA";3488
"130190 ITACOATIARA";7559
"130195 ITAMARATI";752
"130200 ITAPIRANGA";691
"130210 JAPURA";855
"130220 JURUA";852
"130230 JUTAI";1551
"130240 LABREA";3105
"130250 MANACAPURU";7536
"130255 MANAQUIRI";1725
"130260 MANAUS";182530
"130270 MANICORE";3891
"130280 MARAA";1548
"130290 MAUES";3908
"130300 NHAMUNDA";1468
"130310 NOVA OLINDA DO NORTE";2542
"130320 NOVO AIRAO";1195
"130330 NOVO ARIPUANA";1783
"130340 PARINTINS";8844
"130350 PAUINI";1668
"130353 PRESIDENTE FIGUEIREDO";2125
"130356 RIO PRETO DA EVA";2292
"130360 SANTA ISABEL DO RIO NEGRO";1220
"130370 SANTO ANTONIO DO ICA";2192
"130380 SAO GABRIEL DA CACHOEIRA";2959
"130390 SAO PAULO DE OLIVENCA";2431
"130395 SAO SEBASTIAO DO UATUMA";839
"130400 SILVES";608
"130406 TABATINGA";4504
"130410 TAPAUA";1722
"130420 TEFE";5882
"130423 TONANTINS";1414
"130426 UARINI";972
"130430 URUCARA";1382
"130440 URUCURITUBA";1271
"140002 AMAJARI";579
"140005 ALTO ALEGRE";1347
"140010 BOA VISTA";28234
"140015 BONFIM";764
"140017 CANTA";883
"140020 CARACARAI";1488
"140023 CAROEBE";675
"140028 IRACEMA";672
"140030 MUCAJAI";1224
"140040 NORMANDIA";624
"140045 PACARAIMA";753
"140047 RORAINOPOLIS";2075
"140050 SAO JOAO DA BALIZA";627
"140060 SAO LUIZ";639
"140070 UIRAMUTA";552
"150010 ABAETETUBA";13349
"150013 ABEL FIGUEIREDO";628
"150020 ACARA";4572
"150030 AFUA";2705
"150034 AGUA AZUL DO NORTE";2545
"150040 ALENQUER";4280
"150050 ALMEIRIM";3009
"150060 ALTAMIRA";9467
"150070 ANAJAS";1909
"150080 ANANINDEUA";48953
"150085 ANAPU";1564
"150090 AUGUSTO CORREA";3188
"150095 AURORA DO PARA";2294
"150100 AVEIRO";1194
"150110 BAGRE";1827
"150120 BAIAO";2985
"150125 BANNACH";329
"150130 BARCARENA";9104
"150140 BELEM";145552
"150145 BELTERRA";1294
"150150 BENEVIDES";4838
"150157 BOM JESUS DO TOCANTINS";1352
"150160 BONITO";1205
"150170 BRAGANCA";10411
"150172 BRASIL NOVO";1429
"150175 BREJO GRANDE DO ARAGUAIA";662
"150178 BREU BRANCO";4296
"150180 BREVES";7543
"150190 BUJARU";2087
"150195 CACHOEIRA DO PIRIA";2089
"150200 CACHOEIRA DO ARARI";1687
"150210 CAMETA";10204
"150215 CANAA DOS CARAJAS";2311
"150220 CAPANEMA";6230
"150230 CAPITAO POCO";4692
"150240 CASTANHAL";17357
"150250 CHAVES";1562
"150260 COLARES";954
"150270 CONCEICAO DO ARAGUAIA";4039
"150275 CONCORDIA DO PARA";2464
"150276 CUMARU DO NORTE";782
"150277 CURIONOPOLIS";1574
"150280 CURRALINHO";2126
"150285 CURUA";915
"150290 CURUCA";2710
"150293 DOM ELISEU";4776
"150295 ELDORADO DOS CARAJAS";2697
"150300 FARO";710
"150304 FLORESTA DO ARAGUAIA";1457
"150307 GARRAFAO DO NORTE";2129
"150309 GOIANESIA DO PARA";3145
"150310 GURUPA";2240
"150320 IGARAPE-ACU";3247
"150330 IGARAPE-MIRI";5291
"150340 INHANGAPI";837
"150345 IPIXUNA DO PARA";4074
"150350 IRITUIA";2719
"150360 ITAITUBA";9350
"150370 ITUPIRANGA";4509
"150375 JACAREACANGA";1390
"150380 JACUNDA";5024
"150390 JURUTI";3603
"150400 LIMOEIRO DO AJURU";1991
"150405 MAE DO RIO";2696
"150410 MAGALHAES BARATA";672
"150420 MARABA";22431
"150430 MARACANA";2177
"150440 MARAPANIM";2100
"150442 MARITUBA";10759
"150445 MEDICILANDIA";2342
"150450 MELGACO";1986
"150460 MOCAJUBA";2145
"150470 MOJU";5814
"150475 MOJUI DOS CAMPOS";1230
"150480 MONTE ALEGRE";4676
"150490 MUANA";2851
"150495 NOVA ESPERANCA DO PIRIA";1783
"150497 NOVA IPIXUNA";1224
"150500 NOVA TIMBOTEUA";1218
"150503 NOVO PROGRESSO";2197
"150506 NOVO REPARTIMENTO";5097
"150510 OBIDOS";4264
"150520 OEIRAS DO PARA";2268
"150530 ORIXIMINA";5392
"150540 OUREM";1417
"150543 OURILANDIA DO NORTE";2525
"150548 PACAJA";3211
"150549 PALESTINA DO PARA";670
"150550 PARAGOMINAS";9723
"150553 PARAUAPEBAS";14869
"150555 PAU D'ARCO";538
"150560 PEIXE-BOI";707
"150563 PICARRA";1095
"150565 PLACAS";2024
"150570 PONTA DE PEDRAS";2198
"150580 PORTEL";4026
"150590 PORTO DE MOZ";2663
