 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2009
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2194
"110002 ARIQUEMES";8787
"110003 CABIXI";522
"110004 CACOAL";7603
"110005 CEREJEIRAS";1559
"110006 COLORADO DO OESTE";1751
"110007 CORUMBIARA";727
"110008 COSTA MARQUES";1152
"110009 ESPIGAO D'OESTE";2710
"110010 GUAJARA-MIRIM";3712
"110011 JARU";5196
"110012 JI-PARANA";11601
"110013 MACHADINHO D'OESTE";2679
"110014 NOVA BRASILANDIA D'OESTE";1716
"110015 OURO PRETO DO OESTE";3714
"110018 PIMENTA BUENO";3231
"110020 PORTO VELHO";43396
"110025 PRESIDENTE MEDICI";1964
"110026 RIO CRESPO";281
"110028 ROLIM DE MOURA";5116
"110029 SANTA LUZIA D'OESTE";766
"110030 VILHENA";7485
"110032 SAO MIGUEL DO GUAPORE";1989
"110033 NOVA MAMORE";1983
"110034 ALVORADA D'OESTE";1483
"110037 ALTO ALEGRE DOS PARECIS";1091
"110040 ALTO PARAISO";1380
"110045 BURITIS";3052
"110050 NOVO HORIZONTE DO OESTE";869
"110060 CACAULANDIA";495
"110070 CAMPO NOVO DE RONDONIA";1044
"110080 CANDEIAS DO JAMARI";1733
"110090 CASTANHEIRAS";281
"110092 CHUPINGUAIA";733
"110094 CUJUBIM";1353
"110100 GOVERNADOR JORGE TEIXEIRA";885
"110110 ITAPUA DO OESTE";671
"110120 MINISTRO ANDREAZZA";909
"110130 MIRANTE DA SERRA";1068
"110140 MONTE NEGRO";1223
"110143 NOVA UNIAO";627
"110145 PARECIS";421
"110146 PIMENTEIRAS DO OESTE";188
"110147 PRIMAVERA DE RONDONIA";279
"110148 SAO FELIPE D'OESTE";530
"110149 SAO FRANCISCO DO GUAPORE";1370
"110150 SERINGUEIRAS";987
"110155 TEIXEIROPOLIS";390
"110160 THEOBROMA";865
"110170 URUPA";1204
"110175 VALE DO ANARI";777
"110180 VALE DO PARAISO";724
"120001 ACRELANDIA";1011
"120005 ASSIS BRASIL";532
"120010 BRASILEIA";1888
"120013 BUJARI";703
"120017 CAPIXABA";619
"120020 CRUZEIRO DO SUL";7568
"120025 EPITACIOLANDIA";1401
"120030 FEIJO";2723
"120032 JORDAO";492
"120033 MANCIO LIMA";1328
"120034 MANOEL URBANO";654
"120035 MARECHAL THAUMATURGO";1112
"120038 PLACIDO DE CASTRO";1352
"120039 PORTO WALTER";669
"120040 RIO BRANCO";34841
"120042 RODRIGUES ALVES";1154
"120043 SANTA ROSA DO PURUS";384
"120045 SENADOR GUIOMARD";1758
"120050 SENA MADUREIRA";3479
"120060 TARAUACA";2839
"120070 XAPURI";1312
"120080 PORTO ACRE";1179
"130002 ALVARAES";1086
"130006 AMATURA";844
"130008 ANAMA";856
"130010 ANORI";1379
"130014 APUI";1764
"130020 ATALAIA DO NORTE";1365
"130030 AUTAZES";2433
"130040 BARCELOS";2451
"130050 BARREIRINHA";1894
"130060 BENJAMIN CONSTANT";2816
"130063 BERURI";1165
"130068 BOA VISTA DO RAMOS";1144
"130070 BOCA DO ACRE";2573
"130080 BORBA";2936
"130083 CAAPIRANGA";931
"130090 CANUTAMA";1189
"130100 CARAUARI";2146
"130110 CAREIRO";2856
"130115 CAREIRO DA VARZEA";1857
"130120 COARI";7349
"130130 CODAJAS";2059
"130140 EIRUNEPE";2559
"130150 ENVIRA";1399
"130160 FONTE BOA";2097
"130165 GUAJARA";1126
"130170 HUMAITA";3978
"130180 IPIXUNA";1871
"130185 IRANDUBA";3435
"130190 ITACOATIARA";7485
"130195 ITAMARATI";741
"130200 ITAPIRANGA";681
"130210 JAPURA";734
"130220 JURUA";898
"130230 JUTAI";1502
"130240 LABREA";3215
"130250 MANACAPURU";7589
"130255 MANAQUIRI";1908
"130260 MANAUS";187985
"130270 MANICORE";3993
"130280 MARAA";1555
"130290 MAUES";4065
"130300 NHAMUNDA";1445
"130310 NOVA OLINDA DO NORTE";2695
"130320 NOVO AIRAO";1278
"130330 NOVO ARIPUANA";1848
"130340 PARINTINS";8706
"130350 PAUINI";1669
"130353 PRESIDENTE FIGUEIREDO";2256
"130356 RIO PRETO DA EVA";2484
"130360 SANTA ISABEL DO RIO NEGRO";1328
"130370 SANTO ANTONIO DO ICA";2129
