 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2019
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1868
"110002 ARIQUEMES";9811
"110003 CABIXI";390
"110004 CACOAL";7487
"110005 CEREJEIRAS";1398
"110006 COLORADO DO OESTE";1260
"110007 CORUMBIARA";638
"110008 COSTA MARQUES";1665
"110009 ESPIGAO D'OESTE";2756
"110010 GUAJARA-MIRIM";3964
"110011 JARU";4480
"110012 JI-PARANA";11061
"110013 MACHADINHO D'OESTE";3429
"110014 NOVA BRASILANDIA D'OESTE";1735
"110015 OURO PRETO DO OESTE";3050
"110018 PIMENTA BUENO";3167
"110020 PORTO VELHO";46889
"110025 PRESIDENTE MEDICI";1459
"110026 RIO CRESPO";315
"110028 ROLIM DE MOURA";4937
"110029 SANTA LUZIA D'OESTE";501
"110030 VILHENA";9075
"110032 SAO MIGUEL DO GUAPORE";2153
"110033 NOVA MAMORE";2631
"110034 ALVORADA D'OESTE";1164
"110037 ALTO ALEGRE DOS PARECIS";1110
"110040 ALTO PARAISO";1877
"110045 BURITIS";3560
"110050 NOVO HORIZONTE DO OESTE";673
"110060 CACAULANDIA";537
"110070 CAMPO NOVO DE RONDONIA";1173
"110080 CANDEIAS DO JAMARI";2420
"110090 CASTANHEIRAS";261
"110092 CHUPINGUAIA";1019
"110094 CUJUBIM";2331
"110100 GOVERNADOR JORGE TEIXEIRA";644
"110110 ITAPUA DO OESTE";907
"110120 MINISTRO ANDREAZZA";874
"110130 MIRANTE DA SERRA";942
"110140 MONTE NEGRO";1338
"110143 NOVA UNIAO";581
"110145 PARECIS";480
"110146 PIMENTEIRAS DO OESTE";169
"110147 PRIMAVERA DE RONDONIA";233
"110148 SAO FELIPE D'OESTE";427
"110149 SAO FRANCISCO DO GUAPORE";1832
"110150 SERINGUEIRAS";1059
"110155 TEIXEIROPOLIS";346
"110160 THEOBROMA";814
"110170 URUPA";900
"110175 VALE DO ANARI";946
"110180 VALE DO PARAISO";579
"120001 ACRELANDIA";1444
"120005 ASSIS BRASIL";665
"120010 BRASILEIA";2402
"120013 BUJARI";890
"120017 CAPIXABA";1160
"120020 CRUZEIRO DO SUL";8104
"120025 EPITACIOLANDIA";1740
"120030 FEIJO";2903
