 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2001
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2354
"110002 ARIQUEMES";7540
"110003 CABIXI";584
"110004 CACOAL";7190
"110005 CEREJEIRAS";1618
"110006 COLORADO DO OESTE";1939
"110007 CORUMBIARA";857
"110008 COSTA MARQUES";833
"110009 ESPIGAO D'OESTE";2451
"110010 GUAJARA-MIRIM";3628
"110011 JARU";5197
"110012 JI-PARANA";10785
"110013 MACHADINHO D'OESTE";2023
"110014 NOVA BRASILANDIA D'OESTE";1809
"110015 OURO PRETO DO OESTE";3855
"110018 PIMENTA BUENO";3064
"110020 PORTO VELHO";34731
"110025 PRESIDENTE MEDICI";2243
"110026 RIO CRESPO";256
"110028 ROLIM DE MOURA";4679
"110029 SANTA LUZIA D'OESTE";1009
"110030 VILHENA";5567
"110032 SAO MIGUEL DO GUAPORE";1851
"110033 NOVA MAMORE";1440
"110034 ALVORADA D'OESTE";1760
"110037 ALTO ALEGRE DOS PARECIS";1153
"110040 ALTO PARAISO";1155
"110045 BURITIS";2428
"110050 NOVO HORIZONTE DO OESTE";1078
"110060 CACAULANDIA";481
"110070 CAMPO NOVO DE RONDONIA";1015
"110080 CANDEIAS DO JAMARI";1200
"110090 CASTANHEIRAS";357
"110092 CHUPINGUAIA";522
"110094 CUJUBIM";706
"110100 GOVERNADOR JORGE TEIXEIRA";1117
"110110 ITAPUA DO OESTE";558
"110120 MINISTRO ANDREAZZA";973
"110130 MIRANTE DA SERRA";1185
"110140 MONTE NEGRO";1160
"110143 NOVA UNIAO";727
"110145 PARECIS";310
"110146 PIMENTEIRAS DO OESTE";232
"110147 PRIMAVERA DE RONDONIA";363
"110148 SAO FELIPE D'OESTE";582
"110149 SAO FRANCISCO DO GUAPORE";1127
"110150 SERINGUEIRAS";1021
"110155 TEIXEIROPOLIS";501
"110160 THEOBROMA";943
"110170 URUPA";1276
"110175 VALE DO ANARI";663
"110180 VALE DO PARAISO";856
"120001 ACRELANDIA";762
"120005 ASSIS BRASIL";394
"120010 BRASILEIA";1389
"120013 BUJARI";510
"120017 CAPIXABA";404
"120020 CRUZEIRO DO SUL";6342
"120025 EPITACIOLANDIA";1039
"120030 FEIJO";2661
"120032 JORDAO";338
"120033 MANCIO LIMA";882
"120034 MANOEL URBANO";503
"120035 MARECHAL THAUMATURGO";709
"120038 PLACIDO DE CASTRO";1211
"120039 PORTO WALTER";436
"120040 RIO BRANCO";27420
"120042 RODRIGUES ALVES";735
"120043 SANTA ROSA DO PURUS";172
"120045 SENADOR GUIOMARD";1534
"120050 SENA MADUREIRA";2507
"120060 TARAUACA";2212
"120070 XAPURI";1000
"120080 PORTO ACRE";878
"130002 ALVARAES";914
"130006 AMATURA";632
"130008 ANAMA";533
"130010 ANORI";968
"130014 APUI";1162
"130020 ATALAIA DO NORTE";883
"130030 AUTAZES";1921
"130040 BARCELOS";2001
"130050 BARREIRINHA";1551
"130060 BENJAMIN CONSTANT";1920
"130063 BERURI";822
"130068 BOA VISTA DO RAMOS";837
"130070 BOCA DO ACRE";2347
"130080 BORBA";2257
"130083 CAAPIRANGA";733
"130090 CANUTAMA";989
"130100 CARAUARI";1901
"130110 CAREIRO";2512
"130115 CAREIRO DA VARZEA";1473
"130120 COARI";6145
"130130 CODAJAS";1389
"130140 EIRUNEPE";2090
"130150 ENVIRA";1117
"130160 FONTE BOA";2475
"130165 GUAJARA";873
"130170 HUMAITA";2814
"130180 IPIXUNA";1190
"130185 IRANDUBA";3067
"130190 ITACOATIARA";6304
"130195 ITAMARATI";653
"130200 ITAPIRANGA";580
"130210 JAPURA";1258
"130220 JURUA";597
"130230 JUTAI";1623
"130240 LABREA";2363
"130250 MANACAPURU";6288
"130255 MANAQUIRI";1103
"130260 MANAUS";159884
"130270 MANICORE";3049
"130280 MARAA";1436
"130290 MAUES";2982
"130300 NHAMUNDA";1189
"130310 NOVA OLINDA DO NORTE";1945
"130320 NOVO AIRAO";834
"130330 NOVO ARIPUANA";1368
"130340 PARINTINS";7427
"130350 PAUINI";1438
"130353 PRESIDENTE FIGUEIREDO";1611
"130356 RIO PRETO DA EVA";1888
"130360 SANTA ISABEL DO RIO NEGRO";877
"130370 SANTO ANTONIO DO ICA";2157
"130380 SAO GABRIEL DA CACHOEIRA";2624
"130390 SAO PAULO DE OLIVENCA";1934
"130395 SAO SEBASTIAO DO UATUMA";617
"130400 SILVES";570
"130406 TABATINGA";3510
"130410 TAPAUA";1562
"130420 TEFE";5692
"130423 TONANTINS";1227
"130426 UARINI";832
"130430 URUCARA";1424
"130440 URUCURITUBA";830
"140002 AMAJARI";409
"140005 ALTO ALEGRE";1455
"140010 BOA VISTA";21861
"140015 BONFIM";772
"140017 CANTA";653
"140020 CARACARAI";1207
"140023 CAROEBE";463
"140028 IRACEMA";425
"140030 MUCAJAI";911
"140040 NORMANDIA";523
"140045 PACARAIMA";550
"140047 RORAINOPOLIS";1472
"140050 SAO JOAO DA BALIZA";454
"140060 SAO LUIZ";430
"140070 UIRAMUTA";405
"150010 ABAETETUBA";10814
"150013 ABEL FIGUEIREDO";518
"150020 ACARA";4358
"150030 AFUA";2246
"150034 AGUA AZUL DO NORTE";2176
"150040 ALENQUER";3662
"150050 ALMEIRIM";2898
"150060 ALTAMIRA";7887
"150070 ANAJAS";1411
"150080 ANANINDEUA";43806
"150085 ANAPU";852
"150090 AUGUSTO CORREA";2460
"150095 AURORA DO PARA";1589
"150100 AVEIRO";1117
"150110 BAGRE";1147
"150120 BAIAO";1798
"150125 BANNACH";357
"150130 BARCARENA";6305
"150140 BELEM";141455
"150145 BELTERRA";1079
"150150 BENEVIDES";3764
"150157 BOM JESUS DO TOCANTINS";1166
"150160 BONITO";810
"150170 BRAGANCA";8033
"150172 BRASIL NOVO";1451
"150175 BREJO GRANDE DO ARAGUAIA";619
"150178 BREU BRANCO";2763
"150180 BREVES";6534
"150190 BUJARU";1744
"150195 CACHOEIRA DO PIRIA";1315
"150200 CACHOEIRA DO ARARI";1237
"150210 CAMETA";7635
"150215 CANAA DOS CARAJAS";1118
"150220 CAPANEMA";5405
"150230 CAPITAO POCO";4075
"150240 CASTANHAL";14024
"150250 CHAVES";1349
"150260 COLARES";822
"150270 CONCEICAO DO ARAGUAIA";3885
"150275 CONCORDIA DO PARA";1823
"150276 CUMARU DO NORTE";541
"150277 CURIONOPOLIS";1494
"150280 CURRALINHO";1535
"150285 CURUA";629
"150290 CURUCA";2017
"150293 DOM ELISEU";3806
"150295 ELDORADO DOS CARAJAS";2336
"150300 FARO";784
"150304 FLORESTA DO ARAGUAIA";1214
"150307 GARRAFAO DO NORTE";1865
"150309 GOIANESIA DO PARA";2303
"150310 GURUPA";1777
"150320 IGARAPE-ACU";2685
"150330 IGARAPE-MIRI";4516
"150340 INHANGAPI";590
"150345 IPIXUNA DO PARA";2249
"150350 IRITUIA";2422
"150360 ITAITUBA";8519
"150370 ITUPIRANGA";3992
"150375 JACAREACANGA";2016
"150380 JACUNDA";3951
"150390 JURUTI";2157
"150400 LIMOEIRO DO AJURU";1563
"150405 MAE DO RIO";2407
"150410 MAGALHAES BARATA";565
"150420 MARABA";16776
"150430 MARACANA";1925
