 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2014
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2087
"110002 ARIQUEMES";9368
"110003 CABIXI";444
"110004 CACOAL";7768
"110005 CEREJEIRAS";1528
"110006 COLORADO DO OESTE";1526
"110007 CORUMBIARA";692
"110008 COSTA MARQUES";1325
"110009 ESPIGAO D'OESTE";2731
"110010 GUAJARA-MIRIM";3826
"110011 JARU";4822
"110012 JI-PARANA";11575
"110013 MACHADINHO D'OESTE";2988
"110014 NOVA BRASILANDIA D'OESTE";1764
"110015 OURO PRETO DO OESTE";3428
"110018 PIMENTA BUENO";3247
"110020 PORTO VELHO";45863
"110025 PRESIDENTE MEDICI";1749
"110026 RIO CRESPO";285
"110028 ROLIM DE MOURA";5139
"110029 SANTA LUZIA D'OESTE";652
"110030 VILHENA";8401
"110032 SAO MIGUEL DO GUAPORE";2077
"110033 NOVA MAMORE";2229
"110034 ALVORADA D'OESTE";1345
"110037 ALTO ALEGRE DOS PARECIS";1105
"110040 ALTO PARAISO";1585
"110045 BURITIS";3267
"110050 NOVO HORIZONTE DO OESTE";758
"110060 CACAULANDIA";502
"110070 CAMPO NOVO DE RONDONIA";1082
"110080 CANDEIAS DO JAMARI";2024
"110090 CASTANHEIRAS";280
"110092 CHUPINGUAIA";852
"110094 CUJUBIM";1730
"110100 GOVERNADOR JORGE TEIXEIRA";776
"110110 ITAPUA DO OESTE";777
"110120 MINISTRO ANDREAZZA";927
"110130 MIRANTE DA SERRA";994
"110140 MONTE NEGRO";1226
"110143 NOVA UNIAO";613
"110145 PARECIS";469
"110146 PIMENTEIRAS DO OESTE";174
"110147 PRIMAVERA DE RONDONIA";237
"110148 SAO FELIPE D'OESTE";469
"110149 SAO FRANCISCO DO GUAPORE";1590
"110150 SERINGUEIRAS";1032
"110155 TEIXEIROPOLIS";370
"110160 THEOBROMA";810
"110170 URUPA";1091
"110175 VALE DO ANARI";847
"110180 VALE DO PARAISO";658
"120001 ACRELANDIA";1158
"120005 ASSIS BRASIL";597
"120010 BRASILEIA";2130
"120013 BUJARI";779
"120017 CAPIXABA";812
"120020 CRUZEIRO DO SUL";7688
"120025 EPITACIOLANDIA";1530
"120030 FEIJO";2728
"120032 JORDAO";579
"120033 MANCIO LIMA";1445
"120034 MANOEL URBANO";696
"120035 MARECHAL THAUMATURGO";1290
"120038 PLACIDO DE CASTRO";1422
"120039 PORTO WALTER";745
"120040 RIO BRANCO";35899
"120042 RODRIGUES ALVES";1323
"120043 SANTA ROSA DO PURUS";481
"120045 SENADOR GUIOMARD";1831
"120050 SENA MADUREIRA";3805
"120060 TARAUACA";3152
"120070 XAPURI";1493
"120080 PORTO ACRE";1366
"130002 ALVARAES";1223
"130006 AMATURA";1003
"130008 ANAMA";1046
"130010 ANORI";1689
"130014 APUI";1970
"130020 ATALAIA DO NORTE";1737
"130030 AUTAZES";2828
"130040 BARCELOS";2609
"130050 BARREIRINHA";2236
"130060 BENJAMIN CONSTANT";3394
"130063 BERURI";1344
"130068 BOA VISTA DO RAMOS";1379
"130070 BOCA DO ACRE";2723
"130080 BORBA";3313
"130083 CAAPIRANGA";1040
"130090 CANUTAMA";1239
"130100 CARAUARI";2341
"130110 CAREIRO";3035
"130115 CAREIRO DA VARZEA";2285
"130120 COARI";7921
"130130 CODAJAS";2527
"130140 EIRUNEPE";2929
"130150 ENVIRA";1569
"130160 FONTE BOA";1819
"130165 GUAJARA";1332
"130170 HUMAITA";4575
"130180 IPIXUNA";2168
"130185 IRANDUBA";3664
"130190 ITACOATIARA";8105
"130195 ITAMARATI";682
"130200 ITAPIRANGA";766
"130210 JAPURA";470
"130220 JURUA";1122
"130230 JUTAI";1340
"130240 LABREA";3658
"130250 MANACAPURU";8266
"130255 MANAQUIRI";2414
"130260 MANAUS";192630
"130270 MANICORE";4655
"130280 MARAA";1548
"130290 MAUES";4739
"130300 NHAMUNDA";1638
"130310 NOVA OLINDA DO NORTE";3208
"130320 NOVO AIRAO";1509
"130330 NOVO ARIPUANA";2111
"130340 PARINTINS";9477
"130350 PAUINI";1602
"130353 PRESIDENTE FIGUEIREDO";2678
"130356 RIO PRETO DA EVA";2688
"130360 SANTA ISABEL DO RIO NEGRO";1734
"130370 SANTO ANTONIO DO ICA";2154
"130380 SAO GABRIEL DA CACHOEIRA";3410
"130390 SAO PAULO DE OLIVENCA";3080
"130395 SAO SEBASTIAO DO UATUMA";1060
"130400 SILVES";667
"130406 TABATINGA";5504
"130410 TAPAUA";1615
"130420 TEFE";5441
"130423 TONANTINS";1653
"130426 UARINI";1123
"130430 URUCARA";1343
"130440 URUCURITUBA";1857
"140002 AMAJARI";755
"140005 ALTO ALEGRE";1128
"140010 BOA VISTA";31885
"140015 BONFIM";797
"140017 CANTA";1091
"140020 CARACARAI";1677
"140023 CAROEBE";781
"140028 IRACEMA";888
"140030 MUCAJAI";1361
"140040 NORMANDIA";719
"140045 PACARAIMA";975
"140047 RORAINOPOLIS";2459
"140050 SAO JOAO DA BALIZA";690
"140060 SAO LUIZ";748
"140070 UIRAMUTA";685
"150010 ABAETETUBA";14831
"150013 ABEL FIGUEIREDO";609
"150020 ACARA";4793
"150030 AFUA";3105
"150034 AGUA AZUL DO NORTE";2633
"150040 ALENQUER";4447
"150050 ALMEIRIM";3038
"150060 ALTAMIRA";10045
"150070 ANAJAS";2319
