 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 20 a 29 anos
Período:2003
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2332
"110002 ARIQUEMES";7841
"110003 CABIXI";592
"110004 CACOAL";7305
"110005 CEREJEIRAS";1614
"110006 COLORADO DO OESTE";1919
"110007 CORUMBIARA";861
"110008 COSTA MARQUES";936
"110009 ESPIGAO D'OESTE";2583
"110010 GUAJARA-MIRIM";3723
"110011 JARU";5320
"110012 JI-PARANA";11005
"110013 MACHADINHO D'OESTE";2293
"110014 NOVA BRASILANDIA D'OESTE";1824
"110015 OURO PRETO DO OESTE";3856
"110018 PIMENTA BUENO";3119
"110020 PORTO VELHO";36730
"110025 PRESIDENTE MEDICI";2255
"110026 RIO CRESPO";266
"110028 ROLIM DE MOURA";4758
"110029 SANTA LUZIA D'OESTE";968
"110030 VILHENA";6040
"110032 SAO MIGUEL DO GUAPORE";1941
"110033 NOVA MAMORE";1684
"110034 ALVORADA D'OESTE";1757
"110037 ALTO ALEGRE DOS PARECIS";1151
"110040 ALTO PARAISO";1260
"110045 BURITIS";2683
"110050 NOVO HORIZONTE DO OESTE";1068
"110060 CACAULANDIA";499
"110070 CAMPO NOVO DE RONDONIA";1062
"110080 CANDEIAS DO JAMARI";1348
"110090 CASTANHEIRAS";338
"110092 CHUPINGUAIA";577
"110094 CUJUBIM";921
"110100 GOVERNADOR JORGE TEIXEIRA";1092
"110110 ITAPUA DO OESTE";613
"110120 MINISTRO ANDREAZZA";994
"110130 MIRANTE DA SERRA";1176
"110140 MONTE NEGRO";1214
"110143 NOVA UNIAO";736
"110145 PARECIS";336
"110146 PIMENTEIRAS DO OESTE";227
"110147 PRIMAVERA DE RONDONIA";352
"110148 SAO FELIPE D'OESTE";608
"110149 SAO FRANCISCO DO GUAPORE";1211
"110150 SERINGUEIRAS";1035
"110155 TEIXEIROPOLIS";482
"110160 THEOBROMA";995
"110170 URUPA";1296
"110175 VALE DO ANARI";717
"110180 VALE DO PARAISO";846
"120001 ACRELANDIA";863
"120005 ASSIS BRASIL";437
"120010 BRASILEIA";1554
"120013 BUJARI";575
"120017 CAPIXABA";470
"120020 CRUZEIRO DO SUL";6921
"120025 EPITACIOLANDIA";1149
"120030 FEIJO";2708
"120032 JORDAO";380
"120033 MANCIO LIMA";1042
"120034 MANOEL URBANO";575
"120035 MARECHAL THAUMATURGO";802
"120038 PLACIDO DE CASTRO";1303
"120039 PORTO WALTER";520
"120040 RIO BRANCO";29593
"120042 RODRIGUES ALVES";882
"120043 SANTA ROSA DO PURUS";219
"120045 SENADOR GUIOMARD";1624
"120050 SENA MADUREIRA";2862
"120060 TARAUACA";2445
"120070 XAPURI";1130
"120080 PORTO ACRE";978
"130002 ALVARAES";997
"130006 AMATURA";685
"130008 ANAMA";640
"130010 ANORI";1121
"130014 APUI";1309
"130020 ATALAIA DO NORTE";975
"130030 AUTAZES";2141
"130040 BARCELOS";2038
"130050 BARREIRINHA";1749
"130060 BENJAMIN CONSTANT";2168
"130063 BERURI";974
"130068 BOA VISTA DO RAMOS";941
"130070 BOCA DO ACRE";2512
"130080 BORBA";2500
"130083 CAAPIRANGA";801
"130090 CANUTAMA";1071
"130100 CARAUARI";2055
"130110 CAREIRO";2713
"130115 CAREIRO DA VARZEA";1663
"130120 COARI";6472
"130130 CODAJAS";1631
"130140 EIRUNEPE";2317
"130150 ENVIRA";1234
"130160 FONTE BOA";2358
"130165 GUAJARA";967
"130170 HUMAITA";3194
"130180 IPIXUNA";1402
"130185 IRANDUBA";3305
"130190 ITACOATIARA";6960
"130195 ITAMARATI";707
"130200 ITAPIRANGA";641
"130210 JAPURA";1115
"130220 JURUA";702
"130230 JUTAI";1608
"130240 LABREA";2678
"130250 MANACAPURU";6883
"130255 MANAQUIRI";1325
"130260 MANAUS";168531
"130270 MANICORE";3420
"130280 MARAA";1487
"130290 MAUES";3364
"130300 NHAMUNDA";1341
"130310 NOVA OLINDA DO NORTE";2167
"130320 NOVO AIRAO";973
"130330 NOVO ARIPUANA";1544
"130340 PARINTINS";8193
"130350 PAUINI";1552
"130353 PRESIDENTE FIGUEIREDO";1804
"130356 RIO PRETO DA EVA";1995
"130360 SANTA ISABEL DO RIO NEGRO";996
"130370 SANTO ANTONIO DO ICA";2203
"130380 SAO GABRIEL DA CACHOEIRA";2759
"130390 SAO PAULO DE OLIVENCA";2096
"130395 SAO SEBASTIAO DO UATUMA";707
